"fit","trend","signal","UNITID"
8321.22428780355,7696.6268033931,624.597484410456,128151
9198.00546663152,9271.13946565878,-73.1339990272539,126863
10360.2123902654,10335.8855453259,24.3268449394875,127200
9704.76109498171,9694.79113732962,9.96995765211412,126207
6860.056700702,6866.62977921402,-6.57307851200756,130606
7963.46455327317,7982.45204858146,-18.9874953082765,129695
8495.89514359183,8469.36618123431,26.5289623575372,128577
8312.04659547165,8289.78941335421,22.257182117458,130040
8044.44542226029,8074.23446155478,-29.7890392944843,129367
7874.20515959991,7912.33756699658,-38.1324073966657,417248
8773.8325115497,8747.0772850215,26.7552265282231,130217
8549.09124003416,8530.45602317906,18.6352168551259,129808
8097.5522196175,8086.00227522242,11.5499443950935,129756
7688.16725182402,7680.77895367083,7.38829815320685,417275
7534.58726190876,7495.69724037545,38.8900215333206,130396
7989.28077635347,7938.16562219736,51.1151541561248,129543
7588.17555330836,7564.38039045091,23.7951628574644,129729
6935.09761840786,6897.41892592841,37.6786924794624,130004
6013.63395646527,5986.03214317407,27.6018132912209,490090
3720.47648720368,3704.64559819134,15.8308890123494,138284
4420.47585009143,4377.31542955431,43.1604205371261,134291
5178.08773627871,5144.33155631399,33.7561799647212,433068
5234.32757121309,5181.28984926394,53.0377219491681,136659
4349.22684608833,4264.66401411391,84.5628319744379,136303
5066.45472325365,4993.99812955319,72.456593700471,135647
5172.66613417504,5102.51098648747,70.1551476875796,137245
4632.20006695429,4576.78789198011,55.4121749741976,132374
5824.95462894503,5736.19174023711,88.7628887079318,135294
3721.23258253846,3617.63767342724,103.594909111232,134307
4024.75092937281,3986.24993868417,38.5009906886569,136826
4762.00580274199,4659.62798317198,102.377819570031,138479
4980.20336896041,4699.48336476108,280.720004199349,367875
6311.77819543985,6029.29020932158,282.487986118273,134495
4833.59656802535,4728.31041932186,105.286148703512,369419
3875.06575173615,3800.65321143565,74.4125403005126,137087
4116.00665269941,4069.56869066678,46.4379620326408,135267
3859.06238310066,3823.72810106382,35.3342820368567,133155
3855.51443418355,3801.80636738152,53.7080668020479,457387
6017.22757220952,5883.75531764672,133.472254562812,135407
4698.02542839369,4636.01299461358,62.0124337801242,137120
4020.23753124448,3937.70130769944,82.5362235450612,459329
3849.13806303199,3767.26315130891,81.8749117230929,427991
4543.38688624508,4458.46151790512,84.9253683399841,138372
8183.61047325643,8192.31031994053,-8.69984668409626,244446
7185.40164324154,7191.80598124013,-6.40433799856964,140012
5499.62608519402,5501.84685573221,-2.22077053817344,140331
3201.93174833069,3199.552654102,2.379094228697,139384
5522.84049330888,5517.82382346657,5.01666984232099,139278
5214.47747842084,5212.27223205505,2.20524636580024,139986
6061.94325002801,6171.70280155882,-109.759551530796,244437
7786.49470340727,7761.71333425012,24.7813691571632,138840
3925.70870524238,3905.32676303503,20.3819422073628,366465
3381.24787015467,3368.79871884341,12.4491513112673,368911
4965.70262074538,4954.11617923217,11.586441513228,140243
5321.41425959567,5308.23237230391,13.1818872917827,140678
3850.71256353956,3838.81537058434,11.8971929552274,246813
3938.78408269864,3938.94133744407,-0.157254745406647,138956
6428.05277441952,6415.28882804281,12.7639463767263,483045
5255.8164242588,5236.12255646275,19.6938677960601,140942
4166.30167544529,4148.9358915581,17.3657838871948,141255
5647.59094055073,5631.93612269281,15.6548178579243,138682
3612.91773036903,3608.33159692865,4.58613344039657,141006
4106.48141096275,4090.45669748438,16.0247134783813,487162
3689.03549319216,3733.83649118931,-44.8009979971397,139357
9852.28691798569,9838.07861689968,14.2083010860246,153214
9936.71271160611,9921.17287223397,15.5398393721498,153445
11327.8427890616,11322.1839498383,5.65883922334291,154572
11437.1537583303,11419.7790693889,17.3746889414749,154129
11525.5838208698,11535.4350477125,-9.85122684276291,153630
10148.3376693768,10124.738396097,23.5992732798452,154110
10259.082270893,10243.7622217894,15.3200491036409,153737
9276.14930008785,9274.4304428754,1.71885721245417,153311
8545.27462581803,8543.75612812437,1.5184976936809,142179
8411.83504600711,8412.80562154477,-0.970575537627433,455114
7433.89883739849,7464.86596693997,-30.9671295414643,147004
7089.37223529035,7172.81974115703,-83.4475058666532,147800
7223.0403859201,7251.24395828585,-28.2035723657269,146472
6578.25259053717,6644.12263436256,-65.8700438253699,149842
7519.5618200913,7555.80511621628,-36.2432961249608,144944
7564.25366659978,7637.17281144304,-72.9191448432415,144865
9108.57188167143,9121.78628903804,-13.2144073665875,146418
6834.7482346822,6960.82822565103,-126.079990968819,149532
7858.0965975714,7939.4156539764,-81.3190564049805,148007
7915.8681691571,7949.89933825685,-34.0311690997268,146296
7043.92928822633,7140.79210522107,-96.8628169947184,147378
7019.98465165824,7095.81973665204,-75.8350849937774,149365
7808.22804332666,7844.33380565123,-36.1057623245415,149727
6127.85861045812,6297.53829038284,-169.679679924699,144209
6322.08685690125,6507.69457869833,-185.607721797066,144166
8416.70037149558,8565.90689118412,-149.206519688521,144157
7710.31492674879,7820.05209792591,-109.7371711771,144175
5643.37378671151,5770.56241830978,-127.188631598261,144218
6914.26691410219,7038.74296983631,-124.476055734112,144184
5377.05041458195,5523.4376365054,-146.387221923441,144193
5359.23833936513,5522.80664270332,-163.568303338167,147411
6518.23245190179,6536.69765714017,-18.4652052383702,146348
5464.75655230481,5481.74031732314,-16.9837650183255,148380
6947.73743439843,6930.01316019915,17.724274199293,143279
6965.59372378417,6950.89024206143,14.7034817227596,143613
7585.41526963184,7582.84474291418,2.57052671767991,145682
8323.29277667791,8320.74536019155,2.5474164863914,384342
9060.19441611374,9057.59303869444,2.60137741930612,147916
6627.03644994653,6620.07758087743,6.9588690691204,146506
6400.17809239641,6397.41390725895,2.76418513747865,146603
7097.57176041063,7092.55930321157,5.01245719906984,143215
7628.47038496623,7619.53150497047,8.93887999577584,146278
6748.76899180509,6740.53409813956,8.23489366553832,148292
7015.9322040586,7008.65695481207,7.27524924654028,146685
6888.9466829462,6874.35529107304,14.5913918731732,148821
6434.9029298148,6432.47265352302,2.43027629178721,150987
8006.70732941598,7979.96582417113,26.741505244869,155292
8209.02471857332,8172.70211657972,36.3226019936092,155210
8206.90170738372,8190.33341046186,16.56829692188,155487
7700.58373780327,7683.38343065563,17.200307147656,155098
8148.46567905485,8131.66807114335,16.7976079115024,155052
9391.98103472805,9380.64965433907,11.3313803889878,154952
8297.67467845985,8288.7546941517,8.91998430815872,156107
8507.3433952743,8490.36763749231,16.9757577820062,155830
8115.6156091751,8107.4405942974,8.17501487772691,154697
5644.26959072416,5639.95398640896,4.31560431520921,156921
7301.24290687484,7294.61741319093,6.62549368392928,156392
8466.97249969936,8461.14784456456,5.82465513481975,157438
5451.40327157839,5461.28000430065,-9.87673272225084,156231
6935.06833402308,6925.07541632177,9.99291770132089,156338
6332.84125739482,6326.66578916795,6.17546822689297,247940
7071.4797936073,7063.16899638239,8.31079722492456,156851
8934.45326225409,8903.25101611939,31.2022461347269,158884
6565.68106706742,6541.94064925741,23.7404178100266,158662
8849.42283877002,8831.73557317267,17.6872655973668,160481
8734.52218174609,8711.81117722029,22.7110045258214,160667
9355.01620219123,9334.86924929241,20.1469528988398,434061
6297.73970004806,6283.23846809451,14.5012319535637,160579
9044.36336567221,9022.9923245986,21.3710410736367,436304
7831.69894184955,7814.02813060235,17.6708112472171,437103
9255.1177812706,9235.24375426844,19.8740270021785,160649
9133.83341283676,9111.37395384547,22.4594589912932,158431
7007.39806300556,6994.86448954823,12.5335734573354,483212
5879.70776330865,5865.07089823113,14.6368650775347,158088
7237.62394557196,7197.38756464672,40.2363809252535,166133
6994.61694880932,6959.33866601116,35.2782827981767,167905
7349.38273696127,7327.54713148039,21.8356054808903,164775
7802.96382814265,7765.8981471493,37.0656809933756,165981
8171.19522791888,8117.14411727302,54.0511106458795,166957
9642.31653204949,9586.67415169046,55.6423803590461,167534
7884.19921914935,7785.92514371583,98.2740754335375,166887
7612.75307104166,7539.8738004744,72.8792705672686,167376
7467.13500869255,7397.19178019343,69.9432284991258,167312
8520.76433216012,8404.06911420097,116.695217959166,167631
7924.83048411956,7804.66514913111,120.165334988468,165112
9664.70852222669,9598.09407307191,66.6144491548035,167525
8749.67246067435,8681.86757175081,67.8048889235517,166823
7536.10130991351,7481.89024668919,54.2110632243412,166647
5284.6794877418,5258.79453805064,25.884949691174,165194
8964.03493214497,8925.31842615272,38.7165059922711,165033
9144.70773291986,9132.60399011175,12.1037428081308,162122
9338.98028735902,9320.35884031858,18.621447040449,163657
8075.99798326162,8067.50599442377,8.49198883786823,163426
8611.51907189497,8616.57203250541,-5.05296061041508,161767
7868.23526364259,7866.76200088055,1.47326276205752,162706
8945.72593892498,8938.35818410812,7.36775481688539,162779
7610.54230553586,7601.56070229595,8.98160323992181,405872
7421.18916247343,7394.02219084225,27.1669716311981,161864
8462.24254919298,8456.34601018341,5.89653900958524,434672
8148.46482621544,8158.61906645556,-10.1542402400983,161688
8736.49305528143,8714.16754737904,22.325507902404,162168
8102.89371595045,8102.09132535663,0.802390593832342,162557
7437.11515760793,7441.88797948799,-4.77282188005131,162690
7236.53579973735,7231.53794605415,4.99785368321329,164313
8624.35052451548,8626.88473427703,-2.53420976152734,162104
10201.7531520151,10146.679846299,55.073305716127,420440
10210.3738463346,10180.1793133449,30.1945329897045,161545
11075.0339942262,11048.2502536995,26.7837405267395,161077
10059.9026997667,10044.6425751482,15.2601246185212,161138
8452.23302952062,8440.29572067871,11.9373088419255,161581
9290.00052028378,9281.82516333968,8.17535694410206,161484
8900.78029818532,8882.4133315574,18.3669666279298,161192
5770.24123689438,5783.37320702051,-13.1319701261094,170790
6328.11891718767,6322.64448630261,5.47443088508027,172617
7258.24588437388,7231.88112310737,26.3647612665222,171225
5234.00876006276,5231.93860165886,2.07015840391301,172635
6332.78723303839,6329.13698230532,3.65025073307095,171535
6025.10878716266,6034.11545113497,-9.00666397229514,169275
5774.56009157208,5781.21424758269,-6.6541560105947,169521
7515.29216374885,7518.40534545851,-3.11318170964267,441070
6534.78343039215,6540.07307713115,-5.28964673897678,170657
6837.45833299841,6836.64038833267,0.817944665764912,170541
7092.60384633328,7100.80398452451,-8.20013819122209,170550
8171.13778113336,8181.35426116511,-10.2164800317346,172307
7479.51010421804,7485.46552522164,-5.95542100358841,170055
10461.5488818002,10349.2047433423,112.344138457964,173416
9969.22536620056,9840.6527635774,128.572602623179,173799
8815.70777951447,8683.11045944547,132.597320069016,175041
10167.7125125063,10053.5311606892,114.181351817085,175315
11479.8212043013,11346.8323748956,132.988829405683,172954
9605.06278631325,9459.97337242232,145.089413890954,174136
8793.62556475381,8683.97522367764,109.650341076181,174428
10893.5536023249,10717.8512090574,175.702393267478,172963
9239.02788701499,9044.50797425802,194.519912756971,173708
9490.93941076347,9152.08281966687,338.856591096613,174376
10592.1263076361,10548.8204812993,43.3058263368948,380368
7871.94747287692,7856.80861705372,15.138855823214,173461
10207.0138796305,10174.8737677382,32.1401118923561,174738
9313.47915118442,9291.81278517401,21.6663660104349,175263
10263.7916251209,10226.7567538692,37.0348712516962,173911
10409.7346148123,10371.4028897421,38.3317250702372,174756
8580.00081666218,8562.34925841622,17.6515582459731,173115
6916.6792980919,6935.69046869377,-19.0111706018523,179308
8022.87867923239,8010.00984823396,12.8688309984437,262031
9422.85397494929,9406.61284277956,16.2411321697426,176798
7683.79406847753,7599.76330225691,84.0307662206322,177995
10218.4735946329,10193.7263502938,24.7472443391277,178466
8519.86260361949,8509.16428347997,10.6983201395308,178448
10614.805843562,10606.1706216176,8.63522194445426,179052
8491.00393329236,8483.11908117097,7.8848521213954,177472
8633.7521285948,8618.42387878402,15.328249810796,175786
6400.84776400333,6385.783015126,15.0647488773597,175883
9392.91546819757,9388.25474968013,4.66071851745312,180249
8340.87797308418,8336.94509317135,3.93287991284712,180276
8348.46337749708,8342.8841277997,5.57924969739189,180081
8827.08141150354,8810.18774995739,16.8936615461621,198552
7143.09750079441,7132.98274059947,10.1147601949489,199786
7729.82725872744,7727.76728369265,2.05997503480944,198622
7737.83354648287,7734.10875567108,3.72479081180938,198376
4950.74296115638,4928.24921750169,22.4937436547035,199892
7724.93412432345,7709.91842838923,15.0156959342293,199856
6769.54541391916,6752.15531525355,17.3900986656342,198455
6749.63627062242,6719.45655164339,30.1797189790518,199087
6612.45060410164,6591.36495387931,21.085650222343,198491
5766.74579610248,5772.51473311052,-5.76893700802384,199953
4863.07398230671,4862.38958624202,0.684396064695022,197814
6206.82578580716,6198.00592812135,8.81985768581956,199467
7013.40376072248,7002.33605793389,11.0677027886086,199740
6465.39278623926,6458.64798401447,6.7448022248019,198570
6021.55606148215,6014.95166433579,6.60439714637158,197850
5913.29753634554,5904.05698288629,9.24055345926956,199494
5872.05321415779,5842.32751382076,29.7257003370482,198321
5189.45204222418,5170.1856695082,19.2663727160058,198710
6940.81010323722,6922.28421506739,18.5258881698561,198260
7215.16932631968,7208.34214541722,6.82718090246863,198534
6952.01273770401,6942.26569908617,9.74703861785844,199449
9189.37479263981,9183.5365540586,5.83823858121383,199476
5922.4989551435,5920.60871858745,1.89023655607497,198154
8131.53104443101,8114.95903435349,16.5720100775318,199333
6563.07656177516,6548.80092270248,14.2756390726948,198233
6076.60544582449,6040.14504204738,36.4604037771319,198118
6648.73497160816,6640.6744727501,8.06049885807499,198987
6175.25087360332,6151.85477445412,23.39609914922,198039
5541.32906481443,5506.95258694762,34.3764778668288,198923
4838.52880573865,4815.57020208919,22.9586036494695,198914
6524.15866794138,6496.19814060031,27.9605273410814,199731
5851.18862148898,5822.02423176158,29.1643897274174,197887
4113.53737291069,4101.46151877499,12.0758541357176,199795
5971.59926584258,5965.72114986493,5.87811597766079,200314
12923.4594066838,12947.804618219,-24.3452115352248,181419
13597.0194195345,13575.9930117424,21.0264077920868,434016
7514.59930783377,7502.90917090329,11.6901369304872,181303
10606.5772949729,10594.8880159397,11.689279033153,181640
7186.50043738138,7180.27354962341,6.22688775798775,181817
10716.4048984841,10652.7137606264,63.6911378577732,183141
11537.972594606,11452.728119295,85.2444753109777,183132
11751.4024296273,11690.6625139275,60.7399156997992,183099
10810.4668147797,10774.7664932672,35.7003215124623,183114
12168.5421381564,12120.6018419549,47.940296201604,183150
8871.54010918979,8811.09759018151,60.4425190082993,187198
8451.89920427025,8445.07581037558,6.82339389467461,184481
8594.98427211999,8531.5669212172,63.4173509028096,184995
7802.68776607839,7755.41240393835,47.2753621400632,186034
9005.24302799277,8942.99188858054,62.2511394122432,183743
6814.21666755313,6795.16102961335,19.0556379397801,183859
9743.30083413637,9732.407257345,10.8935767913827,247603
8737.99369633654,8714.3172260279,23.6764703086598,184180
8446.24671978986,8438.01174001957,8.23497977031525,245625
7952.39644966517,7973.81326019694,-21.4168105317474,183938
8823.10200879808,8827.25255760828,-4.15054881018557,183877
8806.31563612399,8811.68896247948,-5.37332635546136,186469
9517.59671133774,9525.88036700754,-8.28365566977493,184791
7576.20842615191,7574.64643375306,1.56199239885962,183655
8798.07706890065,8791.45364009844,6.6234288022431,184205
9089.50535587801,9073.5221263242,15.9832295538381,185509
7181.91787028539,7177.38431501169,4.53355527372184,185873
7212.53358327562,7208.40041410559,4.13316917004886,185536
7424.83653529354,7413.39351967906,11.4430156144974,186645
6268.98192622445,6324.69669746202,-55.7147712375592,187532
11777.6530242787,11790.5352291512,-12.8822048725094,188216
5778.22651021631,5790.060814962,-11.834304745685,188137
8102.53545417563,8102.6953640684,-0.159909892767757,187976
4122.00373657314,4122.48215074816,-0.478414175013754,363633
5739.80352515675,5743.57779565259,-3.77427049583412,187620
7045.02958358297,7049.07254169635,-4.04295811337791,187639
8336.62078633997,8342.89915216752,-6.27836582754191,187903
6606.85612676444,6569.72097371559,37.1351530488523,190521
5531.86009832527,5487.56499334697,44.2951049783121,475565
6095.92603375806,6056.68608599031,39.2399477677723,190585
6215.71915806674,6160.22495013378,55.494207932983,190530
6757.404181426,6718.51693870454,38.887242721477,197294
7056.73616624663,7026.7265171431,30.0096491035539,195058
7286.62292868754,7260.01174432719,26.6111843603678,194240
8197.35976672109,8151.25566651432,46.104100206785,190628
7268.03791865415,7239.72329033846,28.3146283157045,190619
8747.01345915537,8706.4275318848,40.5859272705743,190673
7085.37498647872,7049.82432715659,35.5506593221406,193478
8599.81446296212,8594.81445880902,5.00000415310626,420468
6719.96416038377,6679.12462271393,40.8395376698495,366395
8448.4094475475,8431.61976245648,16.7896850910372,191719
8296.48233169316,8274.64802469883,21.8343069943356,195322
6968.77223360678,6946.35302396938,22.4192096374013,196699
7360.67305660089,7354.02341318802,6.64964341289271,190840
8433.240403681,8424.45441016172,8.78599351930347,195988
8010.50640860143,7991.00122416629,19.505184435165,188438
8719.70859206562,8701.99726418287,17.7113278827611,190053
8738.34641674806,8732.97307823324,5.37333851483845,189839
10328.7557951255,10331.7891229804,-3.03332785485043,196565
8590.69331011593,8593.40381127778,-2.7105011618201,194222
9549.8273698332,9540.74875249078,9.07861734243863,191612
7985.12573990389,7981.62298968127,3.50275022263702,193283
8497.04110918183,8492.11881258558,4.92229659626616,189547
7765.34421344045,7767.47426073189,-2.13004729141818,193946
7202.71857318809,7206.5628601521,-3.84428696400289,191083
8814.82409990531,8822.1490575546,-7.32495764927558,191199
8451.05157573055,8446.75298364115,4.29859208941684,193326
7270.19597474647,7272.23368012314,-2.03770537666111,191986
8949.35210621302,8946.79430880009,2.55779741295055,190442
9474.15373430655,9464.48917055467,9.66456375189387,201672
7558.38634425645,7546.35653569178,12.0298085646772,202222
7682.37613489539,7665.55329931048,16.8228355849268,203881
9007.86533570566,8993.78876261353,14.0765730921498,206011
8043.30192380901,8034.82041048782,8.48151332119909,204440
8605.54152463873,8526.30899451459,79.2325301241589,204945
10885.3883554262,10899.4172540451,-14.0288986188931,204459
7013.44558769865,6997.58097228652,15.8646154121366,204255
6748.72745182574,6762.65663207277,-13.9291802470269,201283
5555.14348095216,5566.45023579421,-11.3067548420366,203331
8491.76270392973,8493.20935617429,-1.44665224454207,203599
6729.27578770691,6723.30644054568,5.96934716124133,202356
9560.09008715511,9519.31867082052,40.7714163346031,200846
11928.7937602251,11923.0518363099,5.74192391529823,204662
8034.92793148667,8020.76276924668,14.165162240001,205841
8293.33680292363,8175.87662466767,117.460178255975,204422
8326.38525223552,8360.91534361537,-34.5300913798334,375407
9446.91497935877,9463.76656896548,-16.8515896066944,407832
8482.52010980477,8467.3267729822,15.1933368225793,205966
7674.90189689384,7661.81343363397,13.0884632598802,201928
6633.35465226599,6601.21416620351,32.1404860624897,205470
8220.25379050727,8204.87640854479,15.3773819624882,201973
8644.22867765179,8633.98172668224,10.2469509695521,203614
6840.78159050377,6840.34509064565,0.436499858133402,206446
9186.35861559203,9185.06078671007,1.29782888198974,203155
7951.87953828918,7943.11546163238,8.7640766568166,203678
10770.4230682597,10769.2690752317,1.15399302799878,207069
8414.33679774693,8421.13064174349,-6.79384399655021,248606
8883.80520739187,8893.68698105585,-9.88177366396053,207670
7976.19079649579,7983.45333986057,-7.26254336476853,363165
8550.31781482998,8557.05437123006,-6.73655640007127,207449
10376.3462473217,10374.941123298,1.40512402375205,207236
7960.95445248105,7961.83236006696,-0.877907585903102,364548
8670.75504670932,8672.59644431047,-1.84139760113874,207935
7281.75977060733,7344.8521716169,-63.0924010095546,488934
8709.10142648937,8698.01820503949,11.083221449887,418296
11290.7012050437,11298.4027494875,-7.70154444383772,480967
10863.6973952224,10866.9252693116,-3.22787408920385,206996
7240.55967159899,7233.27753410222,7.28213749679165,375683
8498.75176653577,8523.93006267901,-25.1782961432336,209250
9172.78977616942,9192.2991931761,-19.5094170066659,208406
9234.22712286963,9268.84477922762,-34.6176563579762,209746
10374.7518165528,10389.9394497861,-15.1876332332668,208390
10526.7945152927,10545.4068368876,-18.6123215949361,209074
7948.49240458156,7956.9290230327,-8.43661845112516,209038
7766.91179841653,7768.9367362428,-2.02493782625982,428392
11080.7392435859,11088.1819029842,-7.44265939831004,208318
9141.3009274842,9160.23546595629,-18.9345384720764,211079
9803.32842687354,9819.32030018041,-15.9918733068491,210605
9817.25133177512,9823.14080406643,-5.88947229128974,216825
8914.97542404035,8914.20854742619,0.766876614173157,414911
8955.88314368405,8959.62920782547,-3.74606414140374,211343
12071.9248231076,12070.0110716549,1.91375145272173,369668
10189.6315260334,10197.8620604876,-8.23053445422818,212878
13383.1041640412,13456.9332051312,-73.829041089929,418533
13543.0134820234,13570.7275476661,-27.7140656426724,216296
10111.7746970953,10114.6878452107,-2.91314811533834,214379
9712.1251441641,9710.13357120601,1.99157295811392,213525
9007.0690356019,9005.19599982965,1.87303577225805,213659
9634.59985669991,9639.92318165546,-5.32332495552998,211307
10582.7508392177,10595.9866311823,-13.2357919645834,211927
9101.0264505037,9108.66773087733,-7.6412803736165,215239
10044.7267709858,10054.2572682693,-9.53049728350152,214111
10815.3591271814,10829.1040539596,-13.7449267781686,215585
7843.47968748694,7811.81856634538,31.6611211415727,217475
7740.40295782387,7722.55190210067,17.8510557232067,217989
5442.75421754214,5421.1395972012,21.6146203409522,218487
6537.88281679866,7055.44402730451,-517.561210505841,218690
8415.11809747143,7037.26351827004,1377.8545792014,218858
8368.6676718486,8341.76262722839,26.90504462022,218353
6298.51009693183,6276.07369942907,22.4363975027794,218830
6531.59931656551,6511.07395091506,20.5253656504789,218894
7183.62543249751,7173.38662791014,10.2388045873766,218025
6641.32539155449,6629.34236548756,11.9830260669373,218140
7797.52788820723,7778.23557893801,19.2923092692281,218113
